date,AR_Physical Risk_negative,AR_Physical Risk_neutral,AR_Physical Risk_positive,AR_Transition Risk_negative,AR_Transition Risk_neutral,AR_Transition Risk_positive,AU_Physical Risk_negative,AU_Physical Risk_neutral,AU_Physical Risk_positive,AU_Transition Risk_negative,AU_Transition Risk_neutral,AU_Transition Risk_positive,BR_Physical Risk_negative,BR_Physical Risk_neutral,BR_Physical Risk_positive,BR_Transition Risk_negative,BR_Transition Risk_neutral,BR_Transition Risk_positive,CA_Physical Risk_negative,CA_Physical Risk_neutral,CA_Physical Risk_positive,CA_Transition Risk_negative,CA_Transition Risk_neutral,CA_Transition Risk_positive,CH_Physical Risk_negative,CH_Physical Risk_neutral,CH_Physical Risk_positive,CH_Transition Risk_negative,CH_Transition Risk_neutral,CH_Transition Risk_positive,CL_Physical Risk_negative,CL_Physical Risk_neutral,CL_Physical Risk_positive,CL_Transition Risk_negative,CL_Transition Risk_neutral,CL_Transition Risk_positive,CN_Physical Risk_negative,CN_Physical Risk_neutral,CN_Physical Risk_positive,CN_Transition Risk_negative,CN_Transition Risk_neutral,CN_Transition Risk_positive,CO_Physical Risk_negative,CO_Physical Risk_neutral,CO_Physical Risk_positive,CO_Transition Risk_negative,CO_Transition Risk_neutral,CO_Transition Risk_positive,DE_Physical Risk_negative,DE_Physical Risk_neutral,DE_Physical Risk_positive,DE_Transition Risk_negative,DE_Transition Risk_neutral,DE_Transition Risk_positive,ES_Physical Risk_negative,ES_Physical Risk_neutral,ES_Physical Risk_positive,ES_Transition Risk_negative,ES_Transition Risk_neutral,ES_Transition Risk_positive,FR_Physical Risk_negative,FR_Physical Risk_neutral,FR_Physical Risk_positive,FR_Transition Risk_negative,FR_Transition Risk_neutral,FR_Transition Risk_positive,HK_Physical Risk_negative,HK_Physical Risk_neutral,HK_Physical Risk_positive,HK_Transition Risk_negative,HK_Transition Risk_neutral,HK_Transition Risk_positive,IN_Physical Risk_negative,IN_Physical Risk_neutral,IN_Physical Risk_positive,IN_Transition Risk_negative,IN_Transition Risk_neutral,IN_Transition Risk_positive,IT_Physical Risk_negative,IT_Physical Risk_neutral,IT_Physical Risk_positive,IT_Transition Risk_negative,IT_Transition Risk_neutral,IT_Transition Risk_positive,JP_Physical Risk_negative,JP_Physical Risk_neutral,JP_Physical Risk_positive,JP_Transition Risk_negative,JP_Transition Risk_neutral,JP_Transition Risk_positive,KR_Physical Risk_negative,KR_Physical Risk_neutral,KR_Physical Risk_positive,KR_Transition Risk_negative,KR_Transition Risk_neutral,KR_Transition Risk_positive,MX_Physical Risk_negative,MX_Physical Risk_neutral,MX_Physical Risk_positive,MX_Transition Risk_negative,MX_Transition Risk_neutral,MX_Transition Risk_positive,NO_Physical Risk_negative,NO_Physical Risk_neutral,NO_Physical Risk_positive,NO_Transition Risk_negative,NO_Transition Risk_neutral,NO_Transition Risk_positive,NZ_Physical Risk_negative,NZ_Physical Risk_neutral,NZ_Physical Risk_positive,NZ_Transition Risk_negative,NZ_Transition Risk_neutral,NZ_Transition Risk_positive,PT_Physical Risk_negative,PT_Physical Risk_neutral,PT_Physical Risk_positive,PT_Transition Risk_negative,PT_Transition Risk_neutral,PT_Transition Risk_positive,SA_Physical Risk_negative,SA_Physical Risk_neutral,SA_Physical Risk_positive,SA_Transition Risk_negative,SA_Transition Risk_neutral,SA_Transition Risk_positive,SE_Physical Risk_negative,SE_Physical Risk_neutral,SE_Physical Risk_positive,SE_Transition Risk_negative,SE_Transition Risk_neutral,SE_Transition Risk_positive,UK_Physical Risk_negative,UK_Physical Risk_neutral,UK_Physical Risk_positive,UK_Transition Risk_negative,UK_Transition Risk_neutral,UK_Transition Risk_positive,US_Physical Risk_negative,US_Physical Risk_neutral,US_Physical Risk_positive,US_Transition Risk_negative,US_Transition Risk_neutral,US_Transition Risk_positive,ZA_Physical Risk_negative,ZA_Physical Risk_neutral,ZA_Physical Risk_positive,ZA_Transition Risk_negative,ZA_Transition Risk_neutral,ZA_Transition Risk_positive
2021-03-30,0.2,0.333,0.0,0.133,0.267,0.067,0.5,0.0,0.0,0.25,0.0,0.25,0.042,0.333,0.042,0.5,0.083,0.0,0.0,0.5,0.167,0.0,0.333,0.0,0.143,0.0,0.571,0.0,0.286,0.0,0.429,0.286,0.0,0.143,0.0,0.143,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.333,0.0,0.067,0.333,0.067,0.0,0.2,0.1,0.4,0.2,0.1,0.0,0.308,0.0,0.308,0.385,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.5,0.321,0.25,0.0,0.107,0.25,0.071,0.154,0.026,0.026,0.205,0.538,0.051,0.667,0.0,0.0,0.0,0.333,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.231,0.077,0.0,0.231,0.462,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.471,0.294,0.059,0.118,0.059,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.429,0.143,0.143,0.143,0.0,0.143,0.136,0.364,0.136,0.091,0.273,0.0,0.333,0.0,0.0,0.0,0.667,0.0
2021-04-07,0.16,0.04,0.0,0.4,0.36,0.04,0.0,0.0,0.167,0.167,0.667,0.0,0.158,0.368,0.0,0.158,0.158,0.158,0.25,0.083,0.0,0.5,0.167,0.0,0.429,0.143,0.286,0.143,0.0,0.0,0.333,0.111,0.111,0.0,0.333,0.111,0.6,0.0,0.0,0.0,0.2,0.2,0.167,0.167,0.0,0.167,0.333,0.167,0.077,0.154,0.0,0.077,0.692,0.0,0.273,0.182,0.0,0.182,0.364,0.0,0.2,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.214,0.071,0.0,0.357,0.214,0.143,0.053,0.158,0.053,0.158,0.368,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.1,0.2,0.1,0.2,0.1,0.3,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.167,0.0,0.167,0.333,0.167,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.556,0.111,0.111,0.111,0.0,0.111,0.19,0.238,0.095,0.238,0.238,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2021-04-22,0.277,0.319,0.064,0.128,0.17,0.043,0.5,0.0,0.0,0.25,0.25,0.0,0.231,0.423,0.038,0.038,0.231,0.038,0.182,0.091,0.364,0.091,0.273,0.0,0.25,0.188,0.188,0.25,0.125,0.0,0.2,0.3,0.0,0.4,0.1,0.0,0.259,0.148,0.556,0.037,0.0,0.0,0.238,0.19,0.095,0.048,0.381,0.048,0.278,0.222,0.0,0.278,0.222,0.0,0.111,0.556,0.0,0.222,0.111,0.0,0.0,0.0,0.0,0.556,0.0,0.444,0.0,0.8,0.2,0.0,0.0,0.0,0.294,0.412,0.059,0.176,0.059,0.0,0.167,0.25,0.0,0.167,0.312,0.104,0.0,0.5,0.0,0.0,0.5,0.0,0.125,0.0,0.25,0.0,0.625,0.0,0.353,0.382,0.059,0.118,0.029,0.059,0.286,0.286,0.0,0.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.35,0.05,0.0,0.167,0.333,0.167,0.167,0.0,0.167,0.143,0.286,0.286,0.143,0.143,0.0,0.312,0.188,0.0,0.312,0.188,0.0,0.406,0.219,0.031,0.219,0.125,0.0,0.25,0.25,0.0,0.5,0.0,0.0
2021-05-06,0.05,0.25,0.0,0.35,0.35,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.077,0.308,0.0,0.231,0.308,0.077,0.0,0.5,0.0,0.5,0.0,0.0,0.375,0.125,0.25,0.25,0.0,0.0,0.143,0.0,0.0,0.571,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056,0.167,0.056,0.5,0.222,0.0,0.0,0.1,0.0,0.4,0.5,0.0,0.091,0.0,0.091,0.364,0.364,0.091,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.357,0.0,0.286,0.357,0.0,0.36,0.08,0.0,0.08,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.333,0.333,0.0,0.0,0.222,0.111,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.333,0.0,0.267,0.133,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.333,0.667,0.0,0.0,0.0,0.0,0.267,0.133,0.0,0.0,0.4,0.2,0.091,0.273,0.045,0.364,0.136,0.091,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,0.368,0.316,0.053,0.211,0.0,0.053,0.0,0.0,0.0,0.333,0.333,0.333,0.5,0.125,0.0,0.125,0.25,0.0,0.286,0.286,0.0,0.0,0.0,0.429,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.111,0.111,0.444,0.0,0.222,0.333,0.0,0.111,0.333,0.0,0.0,0.3,0.0,0.3,0.4,0.0,0.143,0.0,0.143,0.429,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.619,0.333,0.0,0.024,0.024,0.0,0.25,0.062,0.031,0.219,0.344,0.094,0.5,0.333,0.0,0.0,0.167,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.176,0.0,0.059,0.176,0.294,0.294,0.167,0.167,0.333,0.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.385,0.154,0.077,0.077,0.308,0.0,0.0,0.2,0.2,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.375,0.375,0.0,0.65,0.2,0.0,0.1,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0
2021-06-08,0.214,0.214,0.0,0.286,0.286,0.0,0.125,0.0,0.0,0.375,0.25,0.25,0.0,0.4,0.0,0.267,0.267,0.067,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.125,0.125,0.25,0.0,0.0,0.143,0.429,0.0,0.0,0.143,0.286,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.375,0.125,0.125,0.125,0.0,0.071,0.071,0.0,0.643,0.214,0.0,0.062,0.312,0.125,0.062,0.375,0.062,0.2,0.0,0.0,0.2,0.2,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.071,0.214,0.0,0.214,0.429,0.071,0.229,0.086,0.2,0.2,0.257,0.029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.429,0.571,0.0,0.222,0.111,0.0,0.0,0.556,0.111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.583,0.0,0.0,0.0,0.167,0.714,0.143,0.0,0.0,0.0,0.143,0.5,0.5,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.333,0.167,0.083,0.161,0.161,0.032,0.323,0.226,0.097,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-17,0.45,0.0,0.1,0.2,0.25,0.0,0.286,0.0,0.0,0.286,0.286,0.143,0.25,0.25,0.0,0.188,0.312,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.444,0.111,0.222,0.222,0.0,0.0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.286,0.429,0.143,0.1,0.1,0.0,0.4,0.4,0.0,0.308,0.0,0.077,0.154,0.462,0.0,0.286,0.143,0.0,0.286,0.143,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.346,0.154,0.0,0.0,0.192,0.308,0.111,0.074,0.037,0.111,0.519,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.105,0.158,0.0,0.105,0.316,0.316,0.167,0.167,0.167,0.333,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.286,0.143,0.0,0.143,0.143,0.286,0.25,0.25,0.0,0.25,0.25,0.0,0.263,0.158,0.053,0.211,0.211,0.105,0.263,0.316,0.026,0.237,0.105,0.053,1.0,0.0,0.0,0.0,0.0,0.0
2021-07-08,0.28,0.2,0.0,0.24,0.24,0.04,0.0,0.0,0.143,0.429,0.143,0.286,0.167,0.5,0.0,0.0,0.167,0.167,0.429,0.286,0.0,0.0,0.286,0.0,0.273,0.091,0.273,0.364,0.0,0.0,0.25,0.5,0.0,0.167,0.0,0.083,0.5,0.5,0.0,0.0,0.0,0.0,0.133,0.267,0.0,0.067,0.267,0.267,0.222,0.0,0.0,0.556,0.111,0.111,0.357,0.357,0.071,0.071,0.143,0.0,0.571,0.0,0.143,0.143,0.143,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.267,0.133,0.0,0.2,0.4,0.0,0.105,0.105,0.105,0.158,0.421,0.105,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.088,0.029,0.0,0.382,0.382,0.118,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.235,0.235,0.059,0.333,0.0,0.333,0.333,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.136,0.182,0.0,0.136,0.364,0.182,0.216,0.196,0.078,0.235,0.196,0.078,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.273,0.0,0.0,0.364,0.364,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.231,0.154,0.077,0.154,0.385,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.444,0.333,0.111,0.111,0.0,0.0,0.375,0.25,0.125,0.125,0.125,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.571,0.143,0.0,0.0,0.286,0.0,0.286,0.143,0.0,0.286,0.286,0.0,0.429,0.0,0.071,0.214,0.214,0.071,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.192,0.462,0.038,0.077,0.192,0.038,0.043,0.0,0.13,0.13,0.435,0.261,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.091,0.0,0.0,0.455,0.455,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.429,0.357,0.0,0.0,0.214,0.0,0.154,0.154,0.154,0.308,0.154,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.474,0.105,0.0,0.263,0.158,0.0,0.28,0.16,0.04,0.32,0.08,0.12,0.0,0.0,0.0,0.333,0.667,0.0
2021-08-09,0.448,0.069,0.0,0.241,0.207,0.034,0.25,0.083,0.083,0.167,0.25,0.167,0.312,0.25,0.0,0.25,0.125,0.062,0.6,0.3,0.0,0.1,0.0,0.0,0.364,0.182,0.364,0.091,0.0,0.0,0.529,0.176,0.118,0.0,0.118,0.059,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.45,0.05,0.1,0.2,0.0,0.227,0.409,0.0,0.227,0.136,0.0,0.368,0.368,0.105,0.105,0.053,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.476,0.286,0.0,0.0,0.19,0.048,0.375,0.1,0.075,0.4,0.05,0.0,0.333,0.333,0.0,0.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.364,0.273,0.0,0.091,0.182,0.091,0.545,0.364,0.0,0.091,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.364,0.0,0.0,0.091,0.045,0.333,0.0,0.0,0.333,0.0,0.333,0.364,0.545,0.091,0.0,0.0,0.0,0.417,0.292,0.0,0.125,0.125,0.042,0.27,0.324,0.081,0.189,0.108,0.027,0.667,0.333,0.0,0.0,0.0,0.0
2021-08-17,0.25,0.25,0.0,0.0,0.25,0.25,0.1,0.0,0.1,0.0,0.6,0.2,0.174,0.391,0.0,0.261,0.13,0.043,0.583,0.417,0.0,0.0,0.0,0.0,0.778,0.0,0.0,0.222,0.0,0.0,0.143,0.429,0.0,0.143,0.286,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.222,0.056,0.111,0.111,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.727,0.0,0.136,0.136,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.733,0.0,0.0,0.067,0.133,0.067,0.286,0.095,0.048,0.19,0.238,0.143,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.1,0.15,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.741,0.111,0.037,0.037,0.074,0.0,0.667,0.0,0.333,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.333,0.067,0.067,0.133,0.333,0.067,0.395,0.105,0.079,0.184,0.105,0.132,0.333,0.0,0.0,0.333,0.333,0.0
2021-08-19,0.233,0.433,0.033,0.133,0.133,0.033,0.222,0.0,0.111,0.0,0.333,0.333,0.0,0.083,0.0,0.25,0.5,0.167,0.375,0.5,0.0,0.0,0.0,0.125,0.455,0.091,0.0,0.182,0.091,0.182,0.111,0.333,0.0,0.111,0.333,0.111,0.333,0.667,0.0,0.0,0.0,0.0,0.353,0.235,0.118,0.059,0.176,0.059,0.222,0.0,0.0,0.222,0.556,0.0,0.533,0.067,0.067,0.067,0.133,0.133,0.273,0.0,0.091,0.364,0.0,0.273,0.6,0.2,0.2,0.0,0.0,0.0,0.438,0.25,0.062,0.188,0.062,0.0,0.281,0.094,0.156,0.062,0.312,0.094,0.5,0.0,0.0,0.25,0.25,0.0,0.333,0.0,0.333,0.0,0.333,0.0,0.353,0.294,0.0,0.235,0.118,0.0,0.6,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.727,0.182,0.045,0.0,0.045,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.286,0.714,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.273,0.182,0.273,0.333,0.25,0.028,0.25,0.111,0.028,0.0,0.0,0.0,1.0,0.0,0.0
2021-08-27,0.1,0.5,0.15,0.05,0.15,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.231,0.423,0.038,0.115,0.115,0.077,0.583,0.25,0.083,0.0,0.0,0.083,0.5,0.1,0.2,0.2,0.0,0.0,0.231,0.308,0.0,0.231,0.231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.2,0.267,0.0,0.3,0.0,0.0,0.4,0.2,0.1,0.312,0.25,0.125,0.188,0.125,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.474,0.316,0.053,0.105,0.053,0.0,0.371,0.171,0.0,0.171,0.229,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.176,0.118,0.0,0.235,0.412,0.059,0.25,0.25,0.25,0.125,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.727,0.091,0.0,0.0,0.0,0.182,0.333,0.0,0.0,0.333,0.333,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.4,0.3,0.2,0.0,0.0,0.1,0.5,0.275,0.05,0.025,0.1,0.05,0.667,0.0,0.0,0.333,0.0,0.0
2021-09-08,0.289,0.395,0.0,0.079,0.237,0.0,0.286,0.143,0.0,0.143,0.286,0.143,0.0,0.45,0.0,0.4,0.15,0.0,0.5,0.417,0.0,0.0,0.083,0.0,0.125,0.125,0.375,0.0,0.25,0.125,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.294,0.294,0.0,0.235,0.118,0.059,0.143,0.048,0.0,0.476,0.286,0.048,0.444,0.222,0.056,0.167,0.056,0.056,0.111,0.0,0.111,0.444,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.393,0.286,0.0,0.071,0.143,0.107,0.158,0.0,0.0,0.158,0.474,0.211,0.75,0.25,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.5,0.304,0.022,0.043,0.109,0.022,0.0,0.0,0.25,0.25,0.5,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.438,0.312,0.0,0.062,0.188,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.357,0.143,0.071,0.286,0.071,0.071,0.385,0.115,0.038,0.192,0.173,0.096,0.5,0.0,0.0,0.5,0.0,0.0
2021-09-22,0.185,0.148,0.111,0.111,0.407,0.037,0.5,0.111,0.056,0.222,0.111,0.0,0.087,0.304,0.0,0.13,0.478,0.0,0.143,0.357,0.071,0.071,0.357,0.0,0.154,0.462,0.231,0.077,0.0,0.077,0.273,0.182,0.091,0.182,0.273,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.278,0.167,0.0,0.278,0.167,0.111,0.043,0.13,0.0,0.435,0.391,0.0,0.208,0.208,0.0,0.333,0.208,0.042,0.182,0.0,0.091,0.273,0.364,0.091,0.857,0.143,0.0,0.0,0.0,0.0,0.407,0.185,0.0,0.222,0.185,0.0,0.105,0.211,0.053,0.263,0.211,0.158,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.417,0.0,0.125,0.208,0.0,0.143,0.286,0.0,0.143,0.429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.286,0.143,0.333,0.333,0.0,0.333,0.0,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.105,0.105,0.0,0.421,0.368,0.0,0.417,0.278,0.139,0.056,0.083,0.028,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,0.357,0.214,0.071,0.071,0.25,0.036,0.273,0.273,0.182,0.0,0.273,0.0,0.143,0.19,0.0,0.19,0.381,0.095,0.7,0.1,0.1,0.1,0.0,0.0,0.364,0.182,0.182,0.091,0.182,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.409,0.182,0.045,0.227,0.045,0.091,0.0,0.067,0.0,0.6,0.333,0.0,0.412,0.176,0.059,0.176,0.118,0.059,0.0,0.167,0.333,0.167,0.167,0.167,0.143,0.429,0.143,0.0,0.286,0.0,0.25,0.167,0.083,0.0,0.5,0.0,0.261,0.217,0.0,0.0,0.435,0.087,0.286,0.571,0.0,0.0,0.0,0.143,0.0,0.0,0.25,0.0,0.75,0.0,0.083,0.167,0.083,0.583,0.083,0.0,0.0,0.0,0.333,0.0,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.235,0.412,0.059,0.059,0.118,0.118,0.0,0.0,0.5,0.0,0.5,0.0,0.286,0.429,0.0,0.143,0.143,0.0,0.417,0.25,0.0,0.208,0.083,0.042,0.279,0.256,0.116,0.186,0.07,0.093,1.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,0.326,0.261,0.065,0.109,0.109,0.13,0.455,0.182,0.0,0.182,0.0,0.182,0.105,0.158,0.053,0.316,0.316,0.053,0.176,0.294,0.176,0.353,0.0,0.0,0.222,0.111,0.111,0.444,0.0,0.111,0.0,0.429,0.0,0.286,0.143,0.143,0.2,0.4,0.3,0.0,0.0,0.1,0.182,0.364,0.0,0.136,0.318,0.0,0.133,0.067,0.0,0.333,0.4,0.067,0.188,0.25,0.062,0.125,0.375,0.0,0.167,0.042,0.125,0.208,0.25,0.208,0.25,0.25,0.25,0.0,0.0,0.25,0.607,0.071,0.071,0.071,0.143,0.036,0.25,0.107,0.036,0.25,0.321,0.036,0.857,0.143,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.318,0.091,0.182,0.045,0.364,0.0,0.333,0.333,0.167,0.167,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.182,0.273,0.045,0.182,0.318,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.5,0.333,0.167,0.0,0.0,0.0,0.412,0.059,0.0,0.176,0.235,0.118,0.222,0.289,0.089,0.111,0.267,0.022,0.5,0.5,0.0,0.0,0.0,0.0
2021-12-14,0.286,0.171,0.114,0.114,0.286,0.029,0.0,0.286,0.143,0.143,0.286,0.143,0.143,0.25,0.0,0.071,0.536,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.417,0.25,0.083,0.083,0.167,0.0,0.533,0.333,0.0,0.0,0.133,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.333,0.238,0.238,0.095,0.095,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.421,0.105,0.105,0.263,0.105,0.0,0.111,0.0,0.0,0.778,0.0,0.111,0.5,0.25,0.0,0.0,0.0,0.25,0.778,0.111,0.0,0.0,0.111,0.0,0.0,0.125,0.0,0.562,0.312,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.333,0.25,0.083,0.25,0.0,0.083,0.3,0.4,0.0,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.273,0.455,0.045,0.136,0.045,0.045,0.0,0.0,0.0,1.0,0.0,0.0,0.429,0.571,0.0,0.0,0.0,0.0,0.083,0.25,0.0,0.167,0.333,0.167,0.518,0.179,0.054,0.071,0.125,0.054,1.0,0.0,0.0,0.0,0.0,0.0
2021-12-16,0.108,0.135,0.027,0.27,0.405,0.054,0.0,0.286,0.0,0.571,0.0,0.143,0.286,0.071,0.071,0.214,0.286,0.071,0.125,0.25,0.125,0.188,0.312,0.0,0.333,0.111,0.444,0.0,0.111,0.0,0.1,0.3,0.1,0.4,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.333,0.222,0.0,0.333,0.111,0.0,0.0,0.125,0.0,0.0,0.75,0.125,0.625,0.125,0.125,0.0,0.125,0.0,0.111,0.111,0.333,0.333,0.111,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.071,0.071,0.071,0.429,0.143,0.214,0.077,0.154,0.0,0.077,0.615,0.077,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.444,0.278,0.0,0.056,0.222,0.0,0.0,0.25,0.125,0.25,0.375,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.353,0.294,0.0,0.176,0.176,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.459,0.189,0.054,0.162,0.135,0.0,0.5,0.0,0.0,0.5,0.0,0.0
